gps,7.368898999999999,21.149133 51.417799 53.306116 241.83 0.510000 0,bike/sensor/gps,string
gps,7.575520000000001,21.149097 51.417785 52.774592 236.06 0.510000 0,bike/sensor/gps,string
gps,7.672796999999999,21.149080 51.417777 53.493168 232.01 0.510000 0,bike/sensor/gps,string
gps,7.801293999999999,21.149064 51.417768 53.495020 228.53 0.510000 0,bike/sensor/gps,string
tps,7.829746723175049,23,bike/sensor/ecu,double
p_manifold,7.831477403640747,1006,bike/sensor/ecu,double
lambda,7.832438230514526,0.781,bike/sensor/ecu,double
p_oil,7.833389043807983,3.75,bike/sensor/ecu,double
v_bat,7.834264993667602,13.88,bike/sensor/ecu,double
t_oil,7.835167646408081,0,bike/sensor/ecu,double
rpm,7.835895538330078,6014,bike/sensor/ecu,double
wheel_f_ecu,7.836525917053223,0,bike/sensor/ecu,double
tps,7.837206840515137,24.5,bike/sensor/ecu,double
p_manifold,7.842943429946899,1010,bike/sensor/ecu,double
lambda,7.855360746383667,0.805,bike/sensor/ecu,double
p_fuel,7.862806558609009,3.562,bike/sensor/ecu,double
gear,7.873232364654541,4,bike/sensor/ecu,double
egt,7.882524490356445,610,bike/sensor/ecu,double
rpm,7.895123243331909,6038,bike/sensor/ecu,double
gps,7.899592999999999,21.149050 51.417759 53.569100 224.31 0.510000 0,bike/sensor/gps,string
wheel_f_ecu,7.903902053833008,0,bike/sensor/ecu,double
tps,7.915147781,26,bike/sensor/ecu,double
p_manifold,7.922306776046753,1012,bike/sensor/ecu,double
lambda,7.939028024673462,0.828,bike/sensor/ecu,double
p_oil,7.954122543334961,3.875,bike/sensor/ecu,double
v_bat,7.955267429351807,13.86,bike/sensor/ecu,double
t_water,7.963825941085815,73,bike/sensor/ecu,double
rpm,7.9736878871917725,6088,bike/sensor/ecu,double
wheel_f_ecu,7.982950687408447,0,bike/sensor/ecu,double
tps,7.9941325187683105,29.5,bike/sensor/ecu,double
p_manifold,8.002124309539795,1002,bike/sensor/ecu,double
gps,8.010686999999997,21.149036 51.417749 53.693184 220.26 0.510000 0,bike/sensor/gps,string
lambda,8.011804580688477,0.852,bike/sensor/ecu,double
p_fuel,8.026296377182007,3.562,bike/sensor/ecu,double
gear,8.033970594406128,4,bike/sensor/ecu,double
t_fuel,8.041760206222534,20,bike/sensor/ecu,double
rpm,8.054128170013428,6063,bike/sensor/ecu,double
wheel_f_ecu,8.061348915100098,0,bike/sensor/ecu,double
tps,8.077769756317139,32.5,bike/sensor/ecu,double
p_manifold,8.087616920471191,1012,bike/sensor/ecu,double
lambda,8.094092131,0.867,bike/sensor/ecu,double
p_oil,8.102094888687134,3.937,bike/sensor/ecu,double
v_bat,8.114141226,13.88,bike/sensor/ecu,double
air_t,8.131351709365845,25,bike/sensor/ecu,double
rpm,8.140934467315674,6122,bike/sensor/ecu,double
wheel_f_ecu,8.150745868682861,0,bike/sensor/ecu,double
tps,8.160656929016113,34,bike/sensor/ecu,double
p_manifold,8.170647144317627,1085,bike/sensor/ecu,double
lambda,8.180475712,0.875,bike/sensor/ecu,double
p_oil,8.190574645996094,3.937,bike/sensor/ecu,double
v_bat,8.200766801834106,13.59,bike/sensor/ecu,double
t_oil,8.210398674,0,bike/sensor/ecu,double
rpm,8.220422744750977,6172,bike/sensor/ecu,double
gps,8.223975000000003,21.149007 51.417720 54.421020 210.02 0.510000 0,bike/sensor/gps,string
wheel_f_ecu,8.234665393829346,0,bike/sensor/ecu,double
tps,8.240144968032837,33.5,bike/sensor/ecu,double
p_manifold,8.250684738,1041,bike/sensor/ecu,double
lambda,8.262265682220459,0.852,bike/sensor/ecu,double
p_fuel,8.271081447601318,3.562,bike/sensor/ecu,double
gear,8.279827117919922,4,bike/sensor/ecu,double
egt,8.289869785308838,621,bike/sensor/ecu,double
rpm,8.300074100494385,6211,bike/sensor/ecu,double
wheel_f_ecu,8.310005426,0,bike/sensor/ecu,double
tps,8.319737195968628,33.5,bike/sensor/ecu,double
gps,8.321443000000002,21.148997 51.417708 55.054404 205.90 0.510000 0,bike/sensor/gps,string
p_manifold,8.329945326,1030,bike/sensor/ecu,double
lambda,8.339686632156372,0.828,bike/sensor/ecu,double
p_oil,8.349471331,3.687,bike/sensor/ecu,double
v_bat,8.359355449676514,13.64,bike/sensor/ecu,double
t_water,8.370871782302856,73,bike/sensor/ecu,double
rpm,8.379306554794312,6274,bike/sensor/ecu,double
wheel_f_ecu,8.390501260757446,0,bike/sensor/ecu,double
tps,8.399780511856079,34.5,bike/sensor/ecu,double
p_manifold,8.414086103439331,998,bike/sensor/ecu,double
lambda,8.419367075,0.813,bike/sensor/ecu,double
p_fuel,8.429033994674683,3.562,bike/sensor/ecu,double
gps,8.432938999999998,21.148989 51.417695 55.337760 202.41 0.510000 0,bike/sensor/gps,string
gear,8.439318418502808,4,bike/sensor/ecu,double
t_fuel,8.449428558,20,bike/sensor/ecu,double
rpm,8.458702564239502,6345,bike/sensor/ecu,double
wheel_f_ecu,8.468613386154175,0,bike/sensor/ecu,double
tps,8.478849172592163,34.5,bike/sensor/ecu,double
susp,8.480617046356201,64.8302438272304 18.17095153003379 0.16355678027661366 -4.00733556084797,bike/sensor/susp,string
susp,8.485245943069458,65.04409097369951 18.046994325670653 0.23516871697975728 -4.161379767691769,bike/sensor/susp,string
p_manifold,8.488833904266357,1000,bike/sensor/ecu,double
lambda,8.499194860458374,0.828,bike/sensor/ecu,double
susp,8.506812810897827,64.96408514909636 18.18404160250641 -0.2868608423913181 -4.027519187981599,bike/sensor/susp,string
p_oil,8.508638143539429,3.937,bike/sensor/ecu,double
susp,8.512103796005249,64.98866165754788 18.1936124503236 -0.17175114628474747 -4.111203919467372,bike/sensor/susp,string
susp,8.515973329544067,64.95394395429359 18.22018158036687 -0.1394351907723747 -4.161856604171555,bike/sensor/susp,string
v_bat,8.518321514129639,13.86,bike/sensor/ecu,double
gps,8.523547999999998,21.148981 51.417682 55.715568 198.79 0.510000 0,bike/sensor/gps,string
susp,8.525219917297363,64.96085958320687 18.083982933455303 -0.2779244264950624 -4.082635444996207,bike/sensor/susp,string
susp,8.536118984222412,64.82599699628818 18.173993361795453 -0.09606004929917866 -4.047539576709998,bike/sensor/susp,string
air_t,8.539090871810913,25,bike/sensor/ecu,double
susp,8.545690536499023,64.68658506157183 18.175271324214265 0.3485802604577412 -4.051692807308456,bike/sensor/susp,string
rpm,8.548199177,6294,bike/sensor/ecu,double
susp,8.555722475,64.37368861603257 18.073418237419702 0.347371628204068 -4.056760552632518,bike/sensor/susp,string
wheel_f_ecu,8.558248519897461,0,bike/sensor/ecu,double
susp,8.565995216369629,64.17214987528145 17.945512055858913 0.2870127406376473 -4.041817449998347,bike/sensor/susp,string
tps,8.568062305,34.5,bike/sensor/ecu,double
susp,8.575638533,63.95596878787315 17.83621002211497 0.02906277497721034 -4.091361760584366,bike/sensor/susp,string
p_manifold,8.578121185302734,1038,bike/sensor/ecu,double
susp,8.585744619369507,63.92121685851422 17.580237000772016 -0.05794511132777907 -4.125006438212585,bike/sensor/susp,string
lambda,8.587997913360596,0.844,bike/sensor/ecu,double
p_oil,8.598050355911255,3.875,bike/sensor/ecu,double
susp,8.599627972,63.98033316432514 17.673261888190154 -0.3193007900003813 -4.346703975094061,bike/sensor/susp,string
susp,8.605851411819458,64.3239026257414 17.67670615187808 -0.27878898860830303 -4.176781984738394,bike/sensor/susp,string
v_bat,8.607994079589844,13.88,bike/sensor/ecu,double
susp,8.615193605422974,64.74943194293856 17.714876213883088 -0.3523962150106189 -4.2129197409743595,bike/sensor/susp,string
t_oil,8.617816686630249,0,bike/sensor/ecu,double
gps,8.626376,21.148976 51.417668 55.847060 194.74 0.510000 0,bike/sensor/gps,string
susp,8.628478765487671,65.2966854233745 17.608837452638596 0.051250278042280245 -4.333952321042183,bike/sensor/susp,string
rpm,8.629257202148438,6423,bike/sensor/ecu,double
susp,8.637186288833618,65.34788844424668 17.598290440790436 0.2023173650737467 -4.102827888132088,bike/sensor/susp,string
wheel_f_ecu,8.637835979,0,bike/sensor/ecu,double
susp,8.645808935165405,65.28240398749821 17.708913797455466 0.15517637327088807 -4.122334301914468,bike/sensor/susp,string
tps,8.648175477981567,37.5,bike/sensor/ecu,double
susp,8.657275199890137,65.35241320512836 17.573014428172073 -0.23488870413735916 -4.065562727929722,bike/sensor/susp,string
p_manifold,8.657712221,972,bike/sensor/ecu,double
susp,8.666340351104736,65.3148731753765 17.678532576877387 -0.14119718928877134 -4.060488690408159,bike/sensor/susp,string
lambda,8.667806148529053,0.852,bike/sensor/ecu,double
susp,8.675279856,65.20993579887316 17.863689373519236 -0.2881924096905591 -4.079111553894619,bike/sensor/susp,string
p_fuel,8.678030014038086,3.562,bike/sensor/ecu,double
